"Notes"	"Year"	"Year Code"	"State"	"State Code"	"MCD - Drug/Alcohol Induced"	"MCD - Drug/Alcohol Induced Code"	Deaths	Population	Crude Rate
	"2005"	"2005"	"California"	"06"	"All other non-drug and non-alcohol causes"	"O"	236247	35827943	659.4
	"2005"	"2005"	"Colorado"	"08"	"Drug-induced causes"	"D"	1842	4631888	39.8
	"2005"	"2005"	"Colorado"	"08"	"Alcohol-induced causes"	"A"	1180	4631888	25.5
	"2005"	"2005"	"Colorado"	"08"	"All other non-drug and non-alcohol causes"	"O"	29468	4631888	636.2
	"2005"	"2005"	"Connecticut"	"09"	"Drug-induced causes"	"D"	3323	3506956	94.8
	"2005"	"2005"	"Connecticut"	"09"	"Alcohol-induced causes"	"A"	422	3506956	12.0
	"2005"	"2005"	"Connecticut"	"09"	"All other non-drug and non-alcohol causes"	"O"	29418	3506956	838.8
	"2005"	"2005"	"Delaware"	"10"	"Drug-induced causes"	"D"	180	845150	21.3
	"2005"	"2005"	"Delaware"	"10"	"Alcohol-induced causes"	"A"	156	845150	18.5
	"2005"	"2005"	"Delaware"	"10"	"All other non-drug and non-alcohol causes"	"O"	7449	845150	881.4
	"2005"	"2005"	"District of Columbia"	"11"	"Drug-induced causes"	"D"	381	567136	67.2
	"2005"	"2005"	"District of Columbia"	"11"	"Alcohol-induced causes"	"A"	138	567136	24.3
	"2005"	"2005"	"District of Columbia"	"11"	"All other non-drug and non-alcohol causes"	"O"	5447	567136	960.4
	"2005"	"2005"	"Florida"	"12"	"Drug-induced causes"	"D"	20944	17842038	117.4
	"2005"	"2005"	"Florida"	"12"	"Alcohol-induced causes"	"A"	2884	17842038	16.2
	"2005"	"2005"	"Florida"	"12"	"All other non-drug and non-alcohol causes"	"O"	170211	17842038	954.0
	"2005"	"2005"	"Georgia"	"13"	"Drug-induced causes"	"D"	1453	8925922	16.3
	"2005"	"2005"	"Georgia"	"13"	"Alcohol-induced causes"	"A"	952	8925922	10.7
	"2005"	"2005"	"Georgia"	"13"	"All other non-drug and non-alcohol causes"	"O"	66578	8925922	745.9
	"2005"	"2005"	"Hawaii"	"15"	"Drug-induced causes"	"D"	251	1292729	19.4
	"2005"	"2005"	"Hawaii"	"15"	"Alcohol-induced causes"	"A"	139	1292729	10.8
	"2005"	"2005"	"Hawaii"	"15"	"All other non-drug and non-alcohol causes"	"O"	9125	1292729	705.9
	"2005"	"2005"	"Idaho"	"16"	"Drug-induced causes"	"D"	2129	1428241	149.1
	"2005"	"2005"	"Idaho"	"16"	"Alcohol-induced causes"	"A"	255	1428241	17.9
	"2005"	"2005"	"Idaho"	"16"	"All other non-drug and non-alcohol causes"	"O"	10538	1428241	737.8
	"2005"	"2005"	"Illinois"	"17"	"Drug-induced causes"	"D"	2008	12609903	15.9
	"2005"	"2005"	"Illinois"	"17"	"Alcohol-induced causes"	"A"	1228	12609903	9.7
	"2005"	"2005"	"Illinois"	"17"	"All other non-drug and non-alcohol causes"	"O"	103816	12609903	823.3
	"2005"	"2005"	"Indiana"	"18"	"Drug-induced causes"	"D"	1221	6278616	19.4
	"2005"	"2005"	"Indiana"	"18"	"Alcohol-induced causes"	"A"	599	6278616	9.5
	"2005"	"2005"	"Indiana"	"18"	"All other non-drug and non-alcohol causes"	"O"	55602	6278616	885.6
	"2005"	"2005"	"Iowa"	"19"	"Drug-induced causes"	"D"	577	2964454	19.5
	"2005"	"2005"	"Iowa"	"19"	"Alcohol-induced causes"	"A"	398	2964454	13.4
	"2005"	"2005"	"Iowa"	"19"	"All other non-drug and non-alcohol causes"	"O"	27765	2964454	936.6
	"2005"	"2005"	"Kansas"	"20"	"Drug-induced causes"	"D"	4123	2745299	150.2
	"2005"	"2005"	"Kansas"	"20"	"Alcohol-induced causes"	"A"	429	2745299	15.6
	"2005"	"2005"	"Kansas"	"20"	"All other non-drug and non-alcohol causes"	"O"	24636	2745299	897.4
	"2005"	"2005"	"Kentucky"	"21"	"Drug-induced causes"	"D"	1066	4182742	25.5
	"2005"	"2005"	"Kentucky"	"21"	"Alcohol-induced causes"	"A"	540	4182742	12.9
	"2005"	"2005"	"Kentucky"	"21"	"All other non-drug and non-alcohol causes"	"O"	40164	4182742	960.2
	"2005"	"2005"	"Louisiana"	"22"	"Drug-induced causes"	"D"	3043	4576628	66.5
	"2005"	"2005"	"Louisiana"	"22"	"Alcohol-induced causes"	"A"	478	4576628	10.4
	"2005"	"2005"	"Louisiana"	"22"	"All other non-drug and non-alcohol causes"	"O"	44289	4576628	967.7
	"2005"	"2005"	"Maine"	"23"	"Drug-induced causes"	"D"	409	1318787	31.0
	"2005"	"2005"	"Maine"	"23"	"Alcohol-induced causes"	"A"	260	1318787	19.7
	"2005"	"2005"	"Maine"	"23"	"All other non-drug and non-alcohol causes"	"O"	12834	1318787	973.2
	"2005"	"2005"	"Maryland"	"24"	"Drug-induced causes"	"D"	6593	5592379	117.9
	"2005"	"2005"	"Maryland"	"24"	"Alcohol-induced causes"	"A"	692	5592379	12.4
	"2005"	"2005"	"Maryland"	"24"	"All other non-drug and non-alcohol causes"	"O"	43798	5592379	783.2
	"2005"	"2005"	"Massachusetts"	"25"	"Drug-induced causes"	"D"	1167	6403290	18.2
	"2005"	"2005"	"Massachusetts"	"25"	"Alcohol-induced causes"	"A"	733	6403290	11.4
	"2005"	"2005"	"Massachusetts"	"25"	"All other non-drug and non-alcohol causes"	"O"	53677	6403290	838.3
	"2005"	"2005"	"Michigan"	"26"	"Drug-induced causes"	"D"	14838	10051137	147.6
	"2005"	"2005"	"Michigan"	"26"	"Alcohol-induced causes"	"A"	1421	10051137	14.1
	"2005"	"2005"	"Michigan"	"26"	"All other non-drug and non-alcohol causes"	"O"	86452	10051137	860.1
	"2005"	"2005"	"Minnesota"	"27"	"Drug-induced causes"	"D"	1092	5119598	21.3
	"2005"	"2005"	"Minnesota"	"27"	"Alcohol-induced causes"	"A"	984	5119598	19.2
	"2005"	"2005"	"Minnesota"	"27"	"All other non-drug and non-alcohol causes"	"O"	37452	5119598	731.5
	"2005"	"2005"	"Mississippi"	"28"	"Drug-induced causes"	"D"	425	2905943	14.6
	"2005"	"2005"	"Mississippi"	"28"	"Alcohol-induced causes"	"A"	367	2905943	12.6
	"2005"	"2005"	"Mississippi"	"28"	"All other non-drug and non-alcohol causes"	"O"	29178	2905943	1004.1
	"2005"	"2005"	"Missouri"	"29"	"Drug-induced causes"	"D"	1270	5790300	21.9
	"2005"	"2005"	"Missouri"	"29"	"Alcohol-induced causes"	"A"	789	5790300	13.6
	"2005"	"2005"	"Missouri"	"29"	"All other non-drug and non-alcohol causes"	"O"	54534	5790300	941.8
	"2005"	"2005"	"Montana"	"30"	"Drug-induced causes"	"D"	1886	940102	200.6
	"2005"	"2005"	"Montana"	"30"	"Alcohol-induced causes"	"A"	303	940102	32.2
	"2005"	"2005"	"Montana"	"30"	"All other non-drug and non-alcohol causes"	"O"	8505	940102	904.7
	"2005"	"2005"	"Nebraska"	"31"	"Drug-induced causes"	"D"	2537	1761497	144.0
	"2005"	"2005"	"Nebraska"	"31"	"Alcohol-induced causes"	"A"	192	1761497	10.9
	"2005"	"2005"	"Nebraska"	"31"	"All other non-drug and non-alcohol causes"	"O"	14938	1761497	848.0
	"2005"	"2005"	"Nevada"	"32"	"Drug-induced causes"	"D"	693	2432143	28.5
	"2005"	"2005"	"Nevada"	"32"	"Alcohol-induced causes"	"A"	484	2432143	19.9
	"2005"	"2005"	"Nevada"	"32"	"All other non-drug and non-alcohol causes"	"O"	18942	2432143	778.8
	"2005"	"2005"	"New Hampshire"	"33"	"Drug-induced causes"	"D"	2035	1298492	156.7
	"2005"	"2005"	"New Hampshire"	"33"	"Alcohol-induced causes"	"A"	207	1298492	15.9
	"2005"	"2005"	"New Hampshire"	"33"	"All other non-drug and non-alcohol causes"	"O"	10158	1298492	782.3
	"2005"	"2005"	"New Jersey"	"34"	"Drug-induced causes"	"D"	10651	8651974	123.1
	"2005"	"2005"	"New Jersey"	"34"	"Alcohol-induced causes"	"A"	952	8651974	11.0
	"2005"	"2005"	"New Jersey"	"34"	"All other non-drug and non-alcohol causes"	"O"	71821	8651974	830.1
	"2005"	"2005"	"New Mexico"	"35"	"Drug-induced causes"	"D"	664	1932274	34.4
	"2005"	"2005"	"New Mexico"	"35"	"Alcohol-induced causes"	"A"	602	1932274	31.2
	"2005"	"2005"	"New Mexico"	"35"	"All other non-drug and non-alcohol causes"	"O"	14864	1932274	769.2
	"2005"	"2005"	"New York"	"36"	"Drug-induced causes"	"D"	16397	19132610	85.7
	"2005"	"2005"	"New York"	"36"	"Alcohol-induced causes"	"A"	1864	19132610	9.7
	"2005"	"2005"	"New York"	"36"	"All other non-drug and non-alcohol causes"	"O"	152117	19132610	795.1
	"2005"	"2005"	"North Carolina"	"37"	"Drug-induced causes"	"D"	3115	8705407	35.8
	"2005"	"2005"	"North Carolina"	"37"	"Alcohol-induced causes"	"A"	1637	8705407	18.8
	"2005"	"2005"	"North Carolina"	"37"	"All other non-drug and non-alcohol causes"	"O"	74496	8705407	855.7
	"2005"	"2005"	"North Dakota"	"38"	"Drug-induced causes"	"D"	951	646089	147.2
	"2005"	"2005"	"North Dakota"	"38"	"Alcohol-induced causes"	"A"	131	646089	20.3
	"2005"	"2005"	"North Dakota"	"38"	"All other non-drug and non-alcohol causes"	"O"	5735	646089	887.6
	"2005"	"2005"	"Ohio"	"39"	"Drug-induced causes"	"D"	3033	11463320	26.5
	"2005"	"2005"	"Ohio"	"39"	"Alcohol-induced causes"	"A"	1629	11463320	14.2
	"2005"	"2005"	"Ohio"	"39"	"All other non-drug and non-alcohol causes"	"O"	108853	11463320	949.6
	"2005"	"2005"	"Oklahoma"	"40"	"Drug-induced causes"	"D"	5687	3548597	160.3
	"2005"	"2005"	"Oklahoma"	"40"	"Alcohol-induced causes"	"A"	720	3548597	20.3
	"2005"	"2005"	"Oklahoma"	"40"	"All other non-drug and non-alcohol causes"	"O"	36095	3548597	1017.2
	"2005"	"2005"	"Oregon"	"41"	"Drug-induced causes"	"D"	7282	3613202	201.5
	"2005"	"2005"	"Oregon"	"41"	"Alcohol-induced causes"	"A"	935	3613202	25.9
	"2005"	"2005"	"Oregon"	"41"	"All other non-drug and non-alcohol causes"	"O"	30930	3613202	856.0
	"2005"	"2005"	"Pennsylvania"	"42"	"Drug-induced causes"	"D"	2631	12449990	21.1
	"2005"	"2005"	"Pennsylvania"	"42"	"Alcohol-induced causes"	"A"	1112	12449990	8.9
	"2005"	"2005"	"Pennsylvania"	"42"	"All other non-drug and non-alcohol causes"	"O"	129424	12449990	1039.6
	"2005"	"2005"	"Rhode Island"	"44"	"Drug-induced causes"	"D"	305	1067916	28.6
	"2005"	"2005"	"Rhode Island"	"44"	"Alcohol-induced causes"	"A"	168	1067916	15.7
	"2005"	"2005"	"Rhode Island"	"44"	"All other non-drug and non-alcohol causes"	"O"	10004	1067916	936.8
	"2005"	"2005"	"South Carolina"	"45"	"Drug-induced causes"	"D"	6160	4270150	144.3
	"2005"	"2005"	"South Carolina"	"45"	"Alcohol-induced causes"	"A"	761	4270150	17.8
	"2005"	"2005"	"South Carolina"	"45"	"All other non-drug and non-alcohol causes"	"O"	38649	4270150	905.1
	"2005"	"2005"	"South Dakota"	"46"	"Drug-induced causes"	"D"	1314	775493	169.4
	"2005"	"2005"	"South Dakota"	"46"	"Alcohol-induced causes"	"A"	185	775493	23.9
	"2005"	"2005"	"South Dakota"	"46"	"All other non-drug and non-alcohol causes"	"O"	7073	775493	912.1
	"2005"	"2005"	"Tennessee"	"47"	"Drug-induced causes"	"D"	1657	5991057	27.7
	"2005"	"2005"	"Tennessee"	"47"	"Alcohol-induced causes"	"A"	856	5991057	14.3
	"2005"	"2005"	"Tennessee"	"47"	"All other non-drug and non-alcohol causes"	"O"	57151	5991057	953.9
	"2005"	"2005"	"Texas"	"48"	"Drug-induced causes"	"D"	23358	22778123	102.5
	"2005"	"2005"	"Texas"	"48"	"Alcohol-induced causes"	"A"	2508	22778123	11.0
	"2005"	"2005"	"Texas"	"48"	"All other non-drug and non-alcohol causes"	"O"	156119	22778123	685.4
	"2005"	"2005"	"Utah"	"49"	"Drug-induced causes"	"D"	1938	2457719	78.9
	"2005"	"2005"	"Utah"	"49"	"Alcohol-induced causes"	"A"	247	2457719	10.0
	"2005"	"2005"	"Utah"	"49"	"All other non-drug and non-alcohol causes"	"O"	13359	2457719	543.6
	"2005"	"2005"	"Vermont"	"50"	"Drug-induced causes"	"D"	1159	621215	186.6
	"2005"	"2005"	"Vermont"	"50"	"Alcohol-induced causes"	"A"	121	621215	19.5
	"2005"	"2005"	"Vermont"	"50"	"All other non-drug and non-alcohol causes"	"O"	5058	621215	814.2
	"2005"	"2005"	"Virginia"	"51"	"Drug-induced causes"	"D"	1116	7577105	14.7
	"2005"	"2005"	"Virginia"	"51"	"Alcohol-induced causes"	"A"	681	7577105	9.0
	"2005"	"2005"	"Virginia"	"51"	"All other non-drug and non-alcohol causes"	"O"	57774	7577105	762.5
	"2005"	"2005"	"Washington"	"53"	"Drug-induced causes"	"D"	9064	6257305	144.9
	"2005"	"2005"	"Washington"	"53"	"Alcohol-induced causes"	"A"	1291	6257305	20.6
	"2005"	"2005"	"Washington"	"53"	"All other non-drug and non-alcohol causes"	"O"	46096	6257305	736.7
	"2005"	"2005"	"West Virginia"	"54"	"Drug-induced causes"	"D"	520	1820492	28.6
	"2005"	"2005"	"West Virginia"	"54"	"Alcohol-induced causes"	"A"	297	1820492	16.3
	"2005"	"2005"	"West Virginia"	"54"	"All other non-drug and non-alcohol causes"	"O"	20759	1820492	1140.3
	"2005"	"2005"	"Wisconsin"	"55"	"Drug-induced causes"	"D"	8086	5546166	145.8
	"2005"	"2005"	"Wisconsin"	"55"	"Alcohol-induced causes"	"A"	997	5546166	18.0
	"2005"	"2005"	"Wisconsin"	"55"	"All other non-drug and non-alcohol causes"	"O"	46602	5546166	840.3
	"2005"	"2005"	"Wyoming"	"56"	"Drug-induced causes"	"D"	826	514157	160.7
	"2005"	"2005"	"Wyoming"	"56"	"Alcohol-induced causes"	"A"	126	514157	24.5
	"2005"	"2005"	"Wyoming"	"56"	"All other non-drug and non-alcohol causes"	"O"	4083	514157	794.1
	"2006"	"2006"	"Alabama"	"01"	"Drug-induced causes"	"D"	834	4628981	18.0
	"2006"	"2006"	"Alabama"	"01"	"Alcohol-induced causes"	"A"	466	4628981	10.1
	"2006"	"2006"	"Alabama"	"01"	"All other non-drug and non-alcohol causes"	"O"	46894	4628981	1013.1
	"2006"	"2006"	"Alaska"	"02"	"Drug-induced causes"	"D"	162	675302	24.0
	"2006"	"2006"	"Alaska"	"02"	"Alcohol-induced causes"	"A"	202	675302	29.9
	"2006"	"2006"	"Alaska"	"02"	"All other non-drug and non-alcohol causes"	"O"	3280	675302	485.7
	"2006"	"2006"	"Arizona"	"04"	"Drug-induced causes"	"D"	1485	6029141	24.6
	"2006"	"2006"	"Arizona"	"04"	"Alcohol-induced causes"	"A"	1123	6029141	18.6
	"2006"	"2006"	"Arizona"	"04"	"All other non-drug and non-alcohol causes"	"O"	46103	6029141	764.7
	"2006"	"2006"	"Arkansas"	"05"	"Drug-induced causes"	"D"	725	2821761	25.7
	"2006"	"2006"	"Arkansas"	"05"	"Alcohol-induced causes"	"A"	349	2821761	12.4
	"2006"	"2006"	"Arkansas"	"05"	"All other non-drug and non-alcohol causes"	"O"	27874	2821761	987.8
	"2006"	"2006"	"California"	"06"	"Drug-induced causes"	"D"	7436	36021202	20.6
	"2006"	"2006"	"California"	"06"	"Alcohol-induced causes"	"A"	6914	36021202	19.2
	"2006"	"2006"	"California"	"06"	"All other non-drug and non-alcohol causes"	"O"	236371	36021202	656.2
	"2006"	"2006"	"Colorado"	"08"	"Drug-induced causes"	"D"	1863	4720423	39.5
	"2006"	"2006"	"Colorado"	"08"	"Alcohol-induced causes"	"A"	1203	4720423	25.5
	"2006"	"2006"	"Colorado"	"08"	"All other non-drug and non-alcohol causes"	"O"	29354	4720423	621.9
	"2006"	"2006"	"Connecticut"	"09"	"Drug-induced causes"	"D"	3711	3517460	105.5
	"2006"	"2006"	"Connecticut"	"09"	"Alcohol-induced causes"	"A"	466	3517460	13.2
	"2006"	"2006"	"Connecticut"	"09"	"All other non-drug and non-alcohol causes"	"O"	29210	3517460	830.4
	"2006"	"2006"	"Delaware"	"10"	"Drug-induced causes"	"D"	240	859268	27.9
	"2006"	"2006"	"Delaware"	"10"	"Alcohol-induced causes"	"A"	162	859268	18.9
	"2006"	"2006"	"Delaware"	"10"	"All other non-drug and non-alcohol causes"	"O"	7187	859268	836.4
	"2006"	"2006"	"District of Columbia"	"11"	"Drug-induced causes"	"D"	550	570681	96.4
	"2006"	"2006"	"District of Columbia"	"11"	"Alcohol-induced causes"	"A"	143	570681	25.1
	"2006"	"2006"	"District of Columbia"	"11"	"All other non-drug and non-alcohol causes"	"O"	5299	570681	928.5
	"2006"	"2006"	"Florida"	"12"	"Drug-induced causes"	"D"	21140	18166990	116.4
	"2006"	"2006"	"Florida"	"12"	"Alcohol-induced causes"	"A"	2966	18166990	16.3
	"2006"	"2006"	"Florida"	"12"	"All other non-drug and non-alcohol causes"	"O"	169486	18166990	932.9
	"2006"	"2006"	"Georgia"	"13"	"Drug-induced causes"	"D"	1537	9155813	16.8
	"2006"	"2006"	"Georgia"	"13"	"Alcohol-induced causes"	"A"	965	9155813	10.5
	"2006"	"2006"	"Georgia"	"13"	"All other non-drug and non-alcohol causes"	"O"	67672	9155813	739.1
	"2006"	"2006"	"Hawaii"	"15"	"Drug-induced causes"	"D"	1097	1309731	83.8
	"2006"	"2006"	"Hawaii"	"15"	"Alcohol-induced causes"	"A"	198	1309731	15.1
	"2006"	"2006"	"Hawaii"	"15"	"All other non-drug and non-alcohol causes"	"O"	9425	1309731	719.6
	"2006"	"2006"	"Idaho"	"16"	"Drug-induced causes"	"D"	2097	1468669	142.8
	"2006"	"2006"	"Idaho"	"16"	"Alcohol-induced causes"	"A"	259	1468669	17.6
	"2006"	"2006"	"Idaho"	"16"	"All other non-drug and non-alcohol causes"	"O"	10589	1468669	721.0
	"2006"	"2006"	"Illinois"	"17"	"Drug-induced causes"	"D"	2268	12643955	17.9
	"2006"	"2006"	"Illinois"	"17"	"Alcohol-induced causes"	"A"	1279	12643955	10.1
	"2006"	"2006"	"Illinois"	"17"	"All other non-drug and non-alcohol causes"	"O"	102009	12643955	806.8
	"2006"	"2006"	"Indiana"	"18"	"Drug-induced causes"	"D"	1293	6332669	20.4
	"2006"	"2006"	"Indiana"	"18"	"Alcohol-induced causes"	"A"	609	6332669	9.6
	"2006"	"2006"	"Indiana"	"18"	"All other non-drug and non-alcohol causes"	"O"	55539	6332669	877.0
	"2006"	"2006"	"Iowa"	"19"	"Drug-induced causes"	"D"	587	2982644	19.7
	"2006"	"2006"	"Iowa"	"19"	"Alcohol-induced causes"	"A"	398	2982644	13.3
	"2006"	"2006"	"Iowa"	"19"	"All other non-drug and non-alcohol causes"	"O"	27315	2982644	915.8
	"2006"	"2006"	"Kansas"	"20"	"Drug-induced causes"	"D"	3820	2762931	138.3
	"2006"	"2006"	"Kansas"	"20"	"Alcohol-induced causes"	"A"	400	2762931	14.5
	"2006"	"2006"	"Kansas"	"20"	"All other non-drug and non-alcohol causes"	"O"	24508	2762931	887.0
	"2006"	"2006"	"Kentucky"	"21"	"Drug-induced causes"	"D"	1114	4219239	26.4
	"2006"	"2006"	"Kentucky"	"21"	"Alcohol-induced causes"	"A"	547	4219239	13.0
	"2006"	"2006"	"Kentucky"	"21"	"All other non-drug and non-alcohol causes"	"O"	40048	4219239	949.2
	"2006"	"2006"	"Louisiana"	"22"	"Drug-induced causes"	"D"	2669	4302665	62.0
	"2006"	"2006"	"Louisiana"	"22"	"Alcohol-induced causes"	"A"	494	4302665	11.5
	"2006"	"2006"	"Louisiana"	"22"	"All other non-drug and non-alcohol causes"	"O"	39970	4302665	929.0
	"2006"	"2006"	"Maine"	"23"	"Drug-induced causes"	"D"	393	1323619	29.7
	"2006"	"2006"	"Maine"	"23"	"Alcohol-induced causes"	"A"	232	1323619	17.5
	"2006"	"2006"	"Maine"	"23"	"All other non-drug and non-alcohol causes"	"O"	12263	1323619	926.5
	"2006"	"2006"	"Maryland"	"24"	"Drug-induced causes"	"D"	6374	5627367	113.3
	"2006"	"2006"	"Maryland"	"24"	"Alcohol-induced causes"	"A"	709	5627367	12.6
	"2006"	"2006"	"Maryland"	"24"	"All other non-drug and non-alcohol causes"	"O"	43477	5627367	772.6
	"2006"	"2006"	"Massachusetts"	"25"	"Drug-induced causes"	"D"	1396	6410084	21.8
	"2006"	"2006"	"Massachusetts"	"25"	"Alcohol-induced causes"	"A"	893	6410084	13.9
	"2006"	"2006"	"Massachusetts"	"25"	"All other non-drug and non-alcohol causes"	"O"	53309	6410084	831.6
	"2006"	"2006"	"Michigan"	"26"	"Drug-induced causes"	"D"	15234	10036081	151.8
	"2006"	"2006"	"Michigan"	"26"	"Alcohol-induced causes"	"A"	1349	10036081	13.4
	"2006"	"2006"	"Michigan"	"26"	"All other non-drug and non-alcohol causes"	"O"	85538	10036081	852.3
	"2006"	"2006"	"Minnesota"	"27"	"Drug-induced causes"	"D"	1117	5163555	21.6
	"2006"	"2006"	"Minnesota"	"27"	"Alcohol-induced causes"	"A"	1034	5163555	20.0
	"2006"	"2006"	"Minnesota"	"27"	"All other non-drug and non-alcohol causes"	"O"	36966	5163555	715.9
	"2006"	"2006"	"Mississippi"	"28"	"Drug-induced causes"	"D"	552	2904978	19.0
	"2006"	"2006"	"Mississippi"	"28"	"Alcohol-induced causes"	"A"	382	2904978	13.1
	"2006"	"2006"	"Mississippi"	"28"	"All other non-drug and non-alcohol causes"	"O"	28540	2904978	982.5
	"2006"	"2006"	"Missouri"	"29"	"Drug-induced causes"	"D"	1345	5842704	23.0
	"2006"	"2006"	"Missouri"	"29"	"Alcohol-induced causes"	"A"	871	5842704	14.9
	"2006"	"2006"	"Missouri"	"29"	"All other non-drug and non-alcohol causes"	"O"	54532	5842704	933.3
	"2006"	"2006"	"Montana"	"30"	"Drug-induced causes"	"D"	1817	952692	190.7
	"2006"	"2006"	"Montana"	"30"	"Alcohol-induced causes"	"A"	293	952692	30.8
	"2006"	"2006"	"Montana"	"30"	"All other non-drug and non-alcohol causes"	"O"	8439	952692	885.8
	"2006"	"2006"	"Nebraska"	"31"	"Drug-induced causes"	"D"	2516	1772693	141.9
	"2006"	"2006"	"Nebraska"	"31"	"Alcohol-induced causes"	"A"	187	1772693	10.5
	"2006"	"2006"	"Nebraska"	"31"	"All other non-drug and non-alcohol causes"	"O"	14880	1772693	839.4
	"2006"	"2006"	"Nevada"	"32"	"Drug-induced causes"	"D"	679	2522658	26.9
	"2006"	"2006"	"Nevada"	"32"	"Alcohol-induced causes"	"A"	458	2522658	18.2
	"2006"	"2006"	"Nevada"	"32"	"All other non-drug and non-alcohol causes"	"O"	18804	2522658	745.4
	"2006"	"2006"	"New Hampshire"	"33"	"Drug-induced causes"	"D"	1963	1308389	150.0
	"2006"	"2006"	"New Hampshire"	"33"	"Alcohol-induced causes"	"A"	209	1308389	16.0
	"2006"	"2006"	"New Hampshire"	"33"	"All other non-drug and non-alcohol causes"	"O"	10028	1308389	766.4
	"2006"	"2006"	"New Jersey"	"34"	"Drug-induced causes"	"D"	10597	8661679	122.3
	"2006"	"2006"	"New Jersey"	"34"	"Alcohol-induced causes"	"A"	880	8661679	10.2
	"2006"	"2006"	"New Jersey"	"34"	"All other non-drug and non-alcohol causes"	"O"	70180	8661679	810.2
	"2006"	"2006"	"New Mexico"	"35"	"Drug-induced causes"	"D"	2507	1962137	127.8
	"2006"	"2006"	"New Mexico"	"35"	"Alcohol-induced causes"	"A"	660	1962137	33.6
	"2006"	"2006"	"New Mexico"	"35"	"All other non-drug and non-alcohol causes"	"O"	15171	1962137	773.2
	"2006"	"2006"	"New York"	"36"	"Drug-induced causes"	"D"	16961	19104631	88.8
	"2006"	"2006"	"New York"	"36"	"Alcohol-induced causes"	"A"	2081	19104631	10.9
	"2006"	"2006"	"New York"	"36"	"All other non-drug and non-alcohol causes"	"O"	148489	19104631	777.2
	"2006"	"2006"	"North Carolina"	"37"	"Drug-induced causes"	"D"	3201	8917270	35.9
	"2006"	"2006"	"North Carolina"	"37"	"Alcohol-induced causes"	"A"	1568	8917270	17.6
	"2006"	"2006"	"North Carolina"	"37"	"All other non-drug and non-alcohol causes"	"O"	74599	8917270	836.6
	"2006"	"2006"	"North Dakota"	"38"	"Drug-induced causes"	"D"	1001	649422	154.1
	"2006"	"2006"	"North Dakota"	"38"	"Alcohol-induced causes"	"A"	140	649422	21.6
	"2006"	"2006"	"North Dakota"	"38"	"All other non-drug and non-alcohol causes"	"O"	5861	649422	902.5
	"2006"	"2006"	"Ohio"	"39"	"Drug-induced causes"	"D"	3208	11481213	27.9
	"2006"	"2006"	"Ohio"	"39"	"Alcohol-induced causes"	"A"	1625	11481213	14.2
	"2006"	"2006"	"Ohio"	"39"	"All other non-drug and non-alcohol causes"	"O"	106686	11481213	929.2
	"2006"	"2006"	"Oklahoma"	"40"	"Drug-induced causes"	"D"	5609	3594090	156.1
	"2006"	"2006"	"Oklahoma"	"40"	"Alcohol-induced causes"	"A"	728	3594090	20.3
	"2006"	"2006"	"Oklahoma"	"40"	"All other non-drug and non-alcohol causes"	"O"	35359	3594090	983.8
	"2006"	"2006"	"Oregon"	"41"	"Drug-induced causes"	"D"	7323	3670883	199.5
	"2006"	"2006"	"Oregon"	"41"	"Alcohol-induced causes"	"A"	956	3670883	26.0
	"2006"	"2006"	"Oregon"	"41"	"All other non-drug and non-alcohol causes"	"O"	31238	3670883	851.0
	"2006"	"2006"	"Pennsylvania"	"42"	"Drug-induced causes"	"D"	13553	12510809	108.3
